Popularidad,Duracion_en_ms,Explicitud,Bailabilidad,Energia,Tonalidad,Volumen,Modo,Palabrería,Acustica,Instrumentalidad,En_Vivo,Valencia,Tempo,Firma_de_tiempo,Genero_del_track
4,307014,0.0,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,4,76
0,136058,0.0,0.803,0.75,11,-4.67,1,0.0551,0.0233,3.87e-05,0.045,0.628,106.0,4,14
42,171804,0.0,0.834,0.501,3,-10.134680226351708,1,0.07512349203425729,0.576,0.0,0.0935,0.898,180.006,4,13
60,232966,0.0,0.813,0.876,1,-4.526237338091239,0,0.0922,0.024,0.0,0.287,0.757,98.989,4,61
0,162897,0.0,0.647,0.876,10,-5.047562338213551,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,83
0,288000,0.0,0.382,0.423,4,-12.258,0,0.685,0.595,0.0,0.958,0.25,96.37,5,89
27,273533,0.0,0.555,0.918,9,-2.911,1,0.07512349203425729,0.0282,0.0,0.433,0.696,111.985,4,57
34,218269,0.0,0.669,0.213,10,-15.379,1,0.0398,0.778,0.0146,0.0849,0.204,129.604,3,31
15,218100,0.0,0.907,0.603,6,-8.442593353237866,1,0.07512349203425729,0.152,0.0,0.0863,0.556,105.058,4,62
37,215026,0.0,0.504,0.801,7,-7.652,1,0.0312,0.0273,1.01e-06,0.362,0.428,139.0,4,58
0,171773,0.0,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,60
58,84280,0.0,0.664,0.171,7,-14.60672078238128,1,0.0452,0.3,0.001,0.264,0.378,128.631,3,80
63,194520,0.0,0.359,0.713,5,-4.526,1,0.0366,0.33,0.0,0.324,0.272,61.519,4,75
50,36666,0.0,0.606,0.304,0,-13.003736093178011,1,0.07512349203425729,0.739,0.265,0.117,0.744,95.293,4,13
46,276440,0.0,0.682,0.704,4,-8.286,0,0.0298,0.0205,5.66e-05,0.146,0.298,105.889,4,81
40,279026,0.0,0.356,0.888,11,-3.872,1,0.114,0.000273,0.0,0.0675,0.642,189.591,4,59
0,131760,0.0,0.62,0.309,5,-9.209,1,0.0495,0.788,0.0,0.146,0.664,145.363,4,0
56,348386,1.0,0.212,0.924,7,-3.349,0,0.135,0.000729,2.23e-06,0.0831,0.244,162.128,4,68
36,252226,0.0,0.693,0.659,6,-3.491,0,0.0747,0.129,2.74e-05,0.0606,0.887,122.1848969801553,4,44
31,275746,0.0,0.588,0.71,10,-6.249,1,0.0291,0.412,0.0,0.379,0.646,131.537,4,57
0,148146,0.0,0.545,0.7,5,-6.961,1,0.0323,0.0982,0.0,0.1,0.799,83.506,4,34
42,223078,0.0,0.688,0.533,6,-8.363,0,0.07512349203425729,0.0355,3.48e-06,0.172,0.567,164.069,4,10
12,144800,0.0,0.744,0.42670094998443653,0,-10.346,1,0.0312,0.798,2.78e-06,0.196,0.514,92.326,3,49
27,269146,0.0,0.729,0.673,10,-7.939,1,0.0333,0.23,0.00145,0.301,0.621,140.874,4,57
37,140000,0.0,0.535,0.5,9,-10.162123541501241,1,0.129,0.598,0.764,0.0852,0.146,80.113,4,97
38,219906,0.0,0.693,0.459,5,-12.451,0,0.0407,0.733,0.0593,0.12,0.35,81.024,4,53
0,151387,0.0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,95
1,151387,0.0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,95
78,260893,0.0,0.719,0.922,11,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,4,98
17,161732,0.0,0.726,0.330085577351534,11,-11.751,0,0.143,0.983,0.0,0.183,0.486,115.526,4,100
4,193143,0.0,0.887,0.388,8,-14.505,1,0.349,0.739,0.143,0.106,0.205,120.035,4,28
55,244538,0.0,0.536,0.857,5,-4.254,0,0.0614,0.000849,0.000151,0.152,0.332,153.943,4,30
82,264306,0.0,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,4,2
62,234055,0.0,0.519,0.938,6,-6.244,0,0.0377,0.00103,0.103,0.472,0.501,144.006,4,101
54,215240,0.0,0.494,0.969,2,-3.5,1,0.0905,7.94e-05,4.42e-05,0.0736,0.129,93.185,3,68
0,209146,1.0,0.776,0.629,0,-6.09,1,0.0505,0.0268,0.0,0.114,0.104,97.066,4,64
51,190786,0.0,0.314,0.122,7,-16.931,1,0.0289,0.975,0.0065,0.108,0.119,73.104,3,88
66,245853,0.0,0.699,0.732,8,-6.307,0,0.0304,0.0771,0.00198,0.131,0.676,120.028,4,52
11,190866,0.0,0.61,0.186,2,-14.811901335329699,1,0.0294,0.984,1.62e-06,0.349,0.35,114.57,3,49
63,222066,0.0,0.438,0.864,2,-4.687540824630332,1,0.47,0.0118,1.66e-06,0.431,0.594,167.898,4,61
3,190253,0.0,0.637,0.583,9,-5.686,0,0.258,0.258,8.19e-05,0.367,0.305,176.025,4,85
0,69000,0.0,0.635,0.4540846305027523,9,-10.889,1,0.0394,0.652,0.0,0.0845,0.97,107.172,4,60
2,254960,0.0,0.64,0.67,0,-6.767,1,0.026,0.00706,0.0,0.19,0.46,107.973,4,60
28,334333,0.0,0.348,0.4707468371850203,3,-7.831,1,0.0292,0.9,0.355,0.108,0.148,170.34,4,38
2,198093,0.0,0.347,0.942,7,-5.517,1,0.0913,0.00196,0.0,0.338,0.66,200.025,4,82
24,304480,1.0,0.49,0.984,3,-3.711,1,0.0912,0.00057,0.611,0.111,0.395,130.001,4,47
1,263666,0.0,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,64
45,243189,0.0,0.704,0.404,2,-8.877,1,0.0464,0.322,4.69e-05,0.0903,0.378,87.919,4,84
32,278706,0.0,0.361,0.631620451171585,1,-8.14621637774559,0,0.0401,0.00374,4.62e-05,0.304,0.43,170.168,4,47
0,198965,0.0,0.3,0.579,0,-9.583,0,0.0391,0.54,7.25e-05,0.981,0.707,77.15,4,96
25,245053,0.0,0.62,0.922,1,-3.9248995409011265,0,0.07512349203425729,0.0987,0.0,0.377,0.752,128.022,4,57
56,245626,0.0,0.353,0.656,7,-5.712,0,0.0319,0.0431,0.000161,0.139,0.195,153.747,4,67
0,144080,0.0,0.691,0.776,0,-4.177,1,0.0341,0.458,1.68e-05,0.33,0.961,146.861,4,96
30,289493,0.0,0.312,0.532,0,-9.714623687855777,1,0.0356,0.602,5.74e-06,0.136,0.256,173.35,4,57
40,224226,0.0,0.51,0.674,7,-6.599,1,0.0298,0.5,0.0125,0.887,0.177,130.024,4,83
65,258483,0.0,0.441,0.465,3,-8.389,1,0.0291,0.343,0.884,0.0982,0.173,123.933,4,4
21,215640,0.0,0.666,0.5843343147949314,3,-9.866,1,0.0301,0.316,5.54e-06,0.113,0.662,154.667,4,57
43,519360,0.0,0.797,0.704,5,-8.741,1,0.0529,0.000576,0.91,0.108,0.0556,125.001,4,101
51,206986,0.0,0.822,0.744,9,-6.096,1,0.094,0.173,7.03e-05,0.0692,0.747,94.04,4,63
43,216093,0.0,0.606,0.719,8,-6.77,1,0.039,0.00864,0.0,0.0765,0.366,108.985,4,16
0,173947,1.0,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,61
28,124118,0.0,0.108,0.0712,7,-25.938,1,0.0479,0.795,0.921,0.131,0.0447,61.885,5,4
8,226225,0.0,0.786,0.7293126262912276,1,-7.988,1,0.042,0.0155,0.927,0.0893,0.446,89.048,4,97
40,185306,0.0,0.466,0.787,9,-6.929,1,0.0463,0.0608,0.00539,0.134,0.86,137.041,4,82
22,391360,0.0,0.436,0.426,2,-8.683,0,0.0311,0.371,0.0133,0.242,0.305,117.95,4,44
2,293293,0.0,0.221,0.664,0,-5.242,0,0.0379,0.0039,0.657,0.239,0.101,186.044,4,2
57,285146,0.0,0.453,0.3909986661635537,5,-12.418,0,0.0285,0.712,0.468,0.108,0.161,125.984,4,4
9,191506,0.0,0.491,0.281,9,-13.479203986854916,1,0.07512349203425729,0.989,4.73e-06,0.767,0.569,71.538,4,49
0,225493,0.0,0.503,0.951,11,-3.52,1,0.139,0.0216,0.0,0.759,0.664,146.949,4,36
5,184066,0.0,0.461,0.0825,3,-16.26715373536166,1,0.0474,0.984,3.06e-05,0.704,0.194,104.138,3,60
16,249493,0.0,0.548,0.8092714934001861,0,-4.937,1,0.0947,0.0501,0.0128,0.978,0.0878,145.0,4,43
7,96880,0.0,0.522,0.0141,5,-24.694,1,0.104,0.996,0.911,0.0955,0.642,163.216,4,15
0,143233,1.0,0.603,0.744,5,-4.668,0,0.364,0.128,0.0,0.127,0.536,122.1848969801553,5,20
0,162897,0.0,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,83
0,192477,1.0,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,85
16,63893,0.0,0.457,0.0343,2,-27.041,0,0.0465,0.989,0.953,0.0988,0.435,71.381,3,15
57,120058,1.0,0.708,0.235,11,-16.156,0,0.318,0.772,0.00238,0.103,0.169,122.1848969801553,4,30
0,135053,1.0,0.833,0.764388959568143,11,-6.942,1,0.07512349203425729,0.00161,0.0985,0.106,0.405,158.022,4,48
59,432000,0.0,0.795,0.652,2,-8.042,1,0.0434,0.000379,0.881,0.0879,0.121,124.995,4,36
65,250373,0.0,0.681,0.593,5,-8.755350279537975,1,0.0251,0.435,0.000117,0.106,0.731,115.058,4,95
0,209146,1.0,0.776,0.629,0,-6.09,1,0.0505,0.0268,0.0,0.114,0.104,97.066,4,64
26,270655,0.0,0.281,0.247,4,-11.221,1,0.0297,0.915,1.02e-05,0.132,0.194,78.873,1,40
0,144080,0.0,0.691,0.776,0,-4.177,1,0.0341,0.458,1.68e-05,0.33,0.961,146.861,4,96
0,183160,0.0,0.791,0.827926638945271,6,-4.716,1,0.07512349203425729,0.00938,0.000125,0.125,0.903,165.994,4,84
16,171306,0.0,0.609,0.492,9,-11.11,1,0.0348,0.568,0.0,0.171,0.82,122.1848969801553,4,49
21,119101,0.0,0.0614,0.00153,0,-17.39650039741865,1,0.0516,0.969,0.995,0.112,0.0671,74.04,3,42
17,30960,0.0,0.754,0.5804610411176785,9,-6.456,1,0.0446,0.668,0.0,0.172,0.799,76.269,4,62
57,379906,0.0,0.642,0.996,5,-4.343,0,0.0557,0.00662,0.75,0.181,0.161,144.993,4,9
10,141000,0.0,0.628,0.259,9,-12.026,1,0.0274,0.976,0.0,0.162,0.486,111.967,4,49
41,275491,0.0,0.464,0.631620451171585,9,-8.14621637774559,1,0.0322,0.466,0.0,0.0616,0.0505,142.029,4,103
0,68760,0.0,0.684,0.437,9,-10.522,1,0.0491,0.742,1.63e-05,0.224,0.964,107.607,4,60
71,164441,0.0,0.759,0.459,8,-5.187,1,0.07512349203425729,0.00323,0.0,0.0906,0.695,109.997,4,61
41,104933,0.0,0.354,0.966,1,-5.139,0,0.262,0.00362,0.0,0.293,0.55,185.098,4,81
0,162897,0.0,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,88
27,172106,0.0,0.747,0.7360217100511339,1,-5.02,0,0.0619,0.288,0.00113,0.328,0.799,132.21,4,88
1,317280,0.0,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,4,64
87,156400,0.0,0.87,0.631620451171585,5,-8.14621637774559,1,0.0722,0.102,0.0,0.293,0.566,95.019,4,64
22,233777,0.0,0.412,0.224,4,-24.085,0,0.0377,0.871,0.7,0.967,0.229,95.03,4,71
2,234546,0.0,0.792,0.804,3,-4.752,1,0.259,0.537,0.0,0.342,0.807,96.041,4,84
43,248241,0.0,0.575,0.871,9,-4.408,1,0.0332,0.00312,0.0,0.364,0.517,119.987,4,103
0,224800,0.0,0.805,0.878,7,-3.826,1,0.0864,0.0754,0.00329,0.0656,0.922,124.994,4,48
27,104573,1.0,0.668,0.912,7,-4.606,0,0.927,0.78,0.0,0.633,0.547,108.307,3,17
19,158973,0.0,0.674,0.191,4,-14.663126795752024,1,0.0309,0.855,0.0,0.282,0.612,126.052,4,49
0,227520,1.0,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,85
43,306266,0.0,0.385,0.806,1,-5.640036872114697,1,0.0398,0.237,0.00566,0.933,0.693,106.628,4,8
1,258825,0.0,0.635,0.551,3,-7.136,1,0.0354,0.00743,1.82e-05,0.07,0.451,151.779,4,2
23,231146,0.0,0.41,0.8412685503919219,11,-4.355,0,0.0755,0.000432,0.000115,0.236,0.382,179.94,4,47
20,274053,0.0,0.671,0.6965800842083782,2,-7.319,1,0.07512349203425729,0.192,0.0,0.0819,0.51,100.003,4,65
0,209786,0.0,0.736,0.878,1,-3.604,0,0.0428,0.0682,6.4e-05,0.756,0.662,100.024,4,63
54,206117,0.0,0.67,0.397,8,-10.87,1,0.0417,0.71,0.0,0.11,0.214,123.969,4,11
34,71699,0.0,0.359,0.727,7,-6.627747336328735,1,0.0557,0.0347,0.93,0.0694,0.173,120.817,4,25
68,149693,0.0,0.767,0.331,1,-10.777,0,0.0337,0.64,0.0,0.0681,0.636,113.312,4,10
44,237520,0.0,0.477,0.687,9,-5.721,1,0.0468,0.291,0.0,0.118,0.421,167.947,4,16
46,267117,0.0,0.485,0.7360987417146955,2,-7.843,1,0.0379,0.00711,0.0132,0.12,0.052,115.956,4,75
44,171360,0.0,0.328,0.519,1,-11.657,1,0.17,0.823,0.0554,0.244,0.154,145.985,4,92
0,192477,1.0,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,48
55,171872,0.0,0.354,0.859,6,-4.279,1,0.0637,0.303,1.34e-06,0.285,0.664,179.819,4,91
0,126146,0.0,0.682,0.641,8,-8.904,1,0.0384,0.564,0.0,0.224,0.824,141.003,4,88
58,205613,0.0,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,4,3
0,118840,0.0,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,80
10,193760,0.0,0.502,0.171,10,-14.836663431210026,1,0.0295,0.678,0.000235,0.101,0.218,130.45,3,49
43,266826,0.0,0.271,0.978,11,-4.654,0,0.178,0.0893,0.588,0.96,0.474,178.936,4,82
74,208106,0.0,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,4,86
28,323853,0.0,0.573,0.867,4,-5.427,1,0.07512349203425729,0.0013,0.00604,0.0942,0.0624,105.018,4,54
49,266000,0.0,0.493,0.692,11,-7.129168876956387,1,0.0265,0.05,0.0,0.113,0.411,83.501,4,103
48,243266,0.0,0.618,0.69,3,-4.311,1,0.0268,0.292,0.0,0.202,0.252,145.989,4,37
56,144844,0.0,0.851,0.3958724996461128,0,-11.197,1,0.085,0.817,0.00413,0.0437,0.734,119.963,4,13
1,190217,0.0,0.609,0.801,1,-8.483,0,0.0694,0.0246,0.00255,0.37,0.202,122.958,4,50
32,286017,0.0,0.426,0.959,1,-5.674,0,0.0745,0.00784,0.0,0.929,0.465,158.298,4,45
2,329733,0.0,0.592,0.765,9,-2.788,0,0.027,0.0021,0.00154,0.127,0.327,96.483,4,67
40,141000,0.0,0.817,0.42,2,-8.95,1,0.07512349203425729,0.642,0.0,0.107,0.979,139.994,4,13
16,164266,0.0,0.762,0.363,4,-10.393,1,0.07512349203425729,0.763,0.0,0.0647,0.965,155.286,4,49
34,271093,0.0,0.499,0.817286562001708,11,-5.13,0,0.0305,0.00398,0.00041,0.944,0.627,96.759,4,94
44,296474,0.0,0.848,0.4,0,-9.685,1,0.169,0.26,0.0,0.138,0.572,100.032,4,83
23,106001,0.0,0.543,0.631620451171585,10,-8.14621637774559,0,0.731,0.816,0.0,0.748,0.691,130.355,4,17
40,189789,0.0,0.93,0.319,9,-12.852,1,0.0422,0.552,0.0,0.0907,0.732,130.009,4,13
61,332066,0.0,0.606,0.441,9,-9.303,1,0.0272,0.326,0.0128,0.116,0.455,66.443,3,93
38,192146,0.0,0.666,0.824,1,-8.59,1,0.0283,0.438,2.34e-05,0.135,0.966,146.23,4,94
11,176426,0.0,0.336,0.978,1,-7.955,1,0.145,3.51e-06,0.935,0.153,0.445,94.611,4,39
11,161706,0.0,0.401,0.559,8,-7.929,1,0.0353,0.684,0.000466,0.272,0.827,133.362,4,49
68,197973,0.0,0.287,0.721,9,-5.81,1,0.0387,0.00764,0.0,0.328,0.763,169.252,4,35
42,225066,0.0,0.349,0.0298,2,-23.601,0,0.041,0.993,0.881,0.151,0.0922,175.194,4,71
74,272440,0.0,0.51,0.917,4,-3.9384459036676116,0,0.0854,0.0054,0.000133,0.396,0.313,75.098,4,36
0,173947,1.0,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,61
72,165000,0.0,0.637,0.963,9,-5.116,1,0.07512349203425729,0.000286,0.000889,0.0449,0.823,150.1,4,35
9,125565,0.0,0.746,0.541,6,-7.501,0,0.166,0.00849,0.401,0.104,0.428,189.99,4,97
21,189200,0.0,0.446,0.225,6,-14.213055305985463,1,0.042,0.901,0.000545,0.1,0.168,178.146,3,25
78,320030,0.0,0.454,0.4,3,-10.261,1,0.0265,0.139,0.846,0.137,0.327,93.719,4,53
40,219585,0.0,0.609,0.669,6,-7.662,1,0.0581,0.628,8.45e-05,0.16,0.499,80.943,4,95
34,114533,0.0,0.521,0.599,8,-7.461,1,0.0307,0.0229,0.351,0.104,0.0973,133.48,4,23
0,47573,0.0,0.555,0.153,8,-18.813,1,0.0373,0.995,0.867,0.207,0.531,100.588,1,15
30,289493,0.0,0.312,0.532,0,-9.714623687855777,1,0.0356,0.602,5.74e-06,0.136,0.256,173.35,4,101
0,296680,0.0,0.346,0.605,3,-8.436371833802028,0,0.0794,0.188,0.0,0.241,0.747,202.175,4,58
6,311649,0.0,0.793,0.631620451171585,1,-8.14621637774559,1,0.07512349203425729,0.000199,0.941,0.0291,0.473,132.796,4,12
0,190217,0.0,0.609,0.801,1,-8.483,0,0.0694,0.0246,0.00255,0.37,0.202,122.958,4,36
0,211626,0.0,0.775,0.507,2,-9.289,0,0.165,0.0015,3.34e-06,0.0677,0.752,92.229,4,3
0,322998,0.0,0.634,0.948,11,-4.088,0,0.338,0.122,0.753,0.0697,0.434,169.761,4,43
0,147800,0.0,0.524,0.614,0,-8.05,1,0.0363,0.202,0.0,0.0802,0.751,82.229,4,96
0,228234,0.0,0.525,0.205,0,-12.519,1,0.0457,0.84,0.0213,0.114,0.207,122.1848969801553,4,58
26,256226,0.0,0.44,0.336,2,-11.082,1,0.0289,0.409,0.0,0.238,0.25,73.098,4,57
0,131760,0.0,0.62,0.309,5,-9.209,1,0.0495,0.788,0.0,0.146,0.664,145.363,4,86
40,195257,0.0,0.518,0.995,0,-3.412,1,0.0901,1.11e-05,0.00161,0.0931,0.342,135.013,4,82
44,412800,0.0,0.807,0.471,7,-11.327,1,0.114,0.00111,0.875,0.0954,0.159,125.005,4,69
0,170825,0.0,0.327,0.929,1,-3.776,1,0.0561,0.00126,0.788,0.149,0.042,94.962,4,43
0,215920,0.0,0.628,0.928,3,-4.431,0,0.297,0.527,0.0,0.143,0.609,130.029,4,64
0,173947,0.0,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,48
26,182906,0.0,0.326,0.605,8,-8.442454972659931,1,0.0248,0.198,0.0,0.0991,0.341,151.345,4,78
42,186202,0.0,0.216,0.618,0,-7.173,1,0.0312,0.0481,0.0,0.799,0.301,188.799,3,82
34,177902,0.0,0.621,0.869,2,-4.71,1,0.0384,0.346,0.0,0.549,0.857,153.949,4,94
50,191308,0.0,0.641,0.479,4,-15.395,1,0.0443,0.732,0.0598,0.115,0.301,121.974,4,11
0,189026,0.0,0.774,0.914,7,-4.739,1,0.159,0.193,0.0,0.427,0.816,98.031,4,63
50,220826,0.0,0.667,0.836,1,-6.386,0,0.07512349203425729,0.219,0.0,0.121,0.747,134.014,4,66
5,155960,0.0,0.865,0.7818147329985281,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,64
33,828746,0.0,0.391,0.588,0,-7.995,1,0.0594,0.673,0.0,0.26,0.41,139.704,4,40
21,120750,0.0,0.851,0.67,0,-6.238,0,0.0751,0.0133,0.499,0.0868,0.42,96.034,4,97
0,143026,0.0,0.499,0.631620451171585,0,-8.14621637774559,1,0.0632,0.81,0.0,0.0546,0.521,129.321,4,60
54,196200,0.0,0.453,0.938,9,-3.6404015645017154,0,0.0478,0.000837,0.000171,0.453,0.39,131.77,4,41
74,234177,0.0,0.633,0.799,7,-4.625,0,0.0427,0.0144,0.0,0.194,0.534,142.991,4,61
24,362280,0.0,0.37,0.814,6,-6.121,0,0.0391,0.0525,0.0,0.672,0.314,159.724,4,5
32,256781,0.0,0.395,0.494,6,-6.991,1,0.0287,0.817,0.0568,0.0965,0.375,105.033,4,95
1,177440,1.0,0.499,0.983,1,-3.662,0,0.0882,0.000123,0.000246,0.0728,0.0378,129.903,4,67
21,215278,0.0,0.308,0.947,9,-4.802,0,0.127,0.000818,0.00213,0.959,0.3,109.243,4,47
0,175986,0.0,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,7
47,207533,0.0,0.253,0.831,9,-5.41,1,0.0456,0.012,6.62e-05,0.508,0.657,189.72,4,70
3,200480,0.0,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.838,95.002,4,85
30,236106,0.0,0.581,0.95,11,-7.426,0,0.0401,0.0613,0.000146,0.226,0.833,137.404,4,88
1,197146,0.0,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,86
71,193080,0.0,0.568,0.569,7,-6.013,0,0.0329,0.0004,0.102,0.342,0.266,72.991,4,2
2,210200,0.0,0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,4,84
0,228400,0.0,0.767,0.694,1,-5.059,0,0.0384,0.0629,0.0,0.32,0.78,112.012,4,3
43,281520,0.0,0.468,0.657,7,-5.454,1,0.07512349203425729,0.09,5.65e-05,0.697,0.501,97.547,4,70
0,260696,1.0,0.751,0.897,1,-3.602,1,0.0468,0.00957,2.72e-05,0.329,0.483,119.97,4,9
22,243320,0.0,0.516,0.894,0,-6.77,1,0.0726,0.0456,0.0,0.859,0.299,127.953,4,59
38,219906,0.0,0.693,0.459,5,-12.451,0,0.0407,0.733,0.0593,0.12,0.35,81.024,4,95
0,155960,0.0,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,85
46,229615,0.0,0.719,0.817,1,-8.447,1,0.306,0.132,0.00379,0.0967,0.0747,103.853,4,27
47,274906,0.0,0.477,0.725,1,-6.9285752706528285,0,0.0447,0.483,9.02e-05,0.109,0.337,88.956,4,66
66,251588,0.0,0.663,0.71,11,-5.55,0,0.0599,0.00745,0.00559,0.147,0.487,120.984,4,34
13,386500,0.0,0.166,0.32830125403738064,0,-19.708,1,0.0436,0.198,0.566,0.0943,0.0333,126.806,4,55
1,129817,0.0,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,102
35,168000,0.0,0.683,0.657,0,-7.609,1,0.0704,0.648,6.35e-06,0.17,0.808,102.527,4,90
71,196906,0.0,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,4,3
6,171880,1.0,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4,63
23,150666,0.0,0.292,0.256,0,-16.462,1,0.0391,0.904,0.877,0.274,0.461,122.1848969801553,4,71
51,160000,0.0,0.17,0.364,2,-21.87,1,0.0701,0.839,0.948,0.975,0.21,83.16,3,42
0,180666,0.0,0.606,0.775,0,-5.667,1,0.07512349203425729,0.008,4.01e-06,0.125,0.867,171.011,4,13
59,262106,0.0,0.699,0.77,5,-7.658,0,0.036,0.0181,0.000138,0.0644,0.589,101.984,4,95
0,216735,1.0,0.611,0.801,11,-5.894,0,0.0733,0.00119,0.513,0.23,0.408,96.875,3,2
76,217360,0.0,0.903,0.817,8,-3.972,1,0.095,0.0272,0.000311,0.242,0.732,102.014,4,85
23,120687,1.0,0.677,0.674,9,-5.669,1,0.879,0.901,0.0,0.667,0.389,83.843,3,17
0,71413,0.0,0.482,0.0749,0,-25.391,0,0.0426,0.994,0.836,0.118,0.2,70.276,3,15
10,198688,0.0,0.673,0.931,10,-4.326,0,0.0394,0.00037,0.487,0.044,0.929,122.023,4,23
68,217906,0.0,0.637,0.333,3,-9.603,1,0.0262,0.181,0.0,0.147,0.588,84.347,4,75
0,118840,0.0,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,86
32,245720,0.0,0.634,0.71,0,-6.972,1,0.0271,0.224,0.000213,0.132,0.487,123.912,3,59
20,159759,0.0,0.446,0.18,6,-12.174,1,0.0627,0.987,0.0,0.128,0.453,85.027,3,100
5,250689,0.0,0.722,0.698,2,-7.014463722360297,1,0.0423,0.00012,0.83,0.115,0.464,125.993,4,23
32,356640,0.0,0.504,0.232,9,-16.79,1,0.0471,0.697,0.0,0.875,0.386,85.248,4,40
19,269866,0.0,0.584,0.754,0,-2.821,1,0.0519,0.543,0.000112,0.172,0.489,144.989,4,57
0,228234,0.0,0.525,0.205,0,-12.519,1,0.0457,0.84,0.0213,0.114,0.207,183.468,4,60
66,230127,1.0,0.366,0.956,10,-3.725,0,0.108,0.000293,0.00447,0.449,0.159,104.016,3,40
1,147133,1.0,0.835,0.718,7,-5.62,0,0.0694,0.226,1.99e-06,0.108,0.427,92.028,4,63
6,167760,0.0,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,4,76
0,210106,0.0,0.63,0.758,7,-7.344,1,0.0256,0.00613,1.08e-05,0.299,0.918,104.257,4,62
20,385227,0.0,0.169,0.125,2,-18.41,0,0.07512349203425729,0.987,0.796,0.949,0.0406,81.466,4,71
0,173947,1.0,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,48
61,283493,0.0,0.538,0.607,1,-8.32953519765647,0,0.0352,0.0586,0.769,0.0975,0.543,100.158,4,35
0,221228,0.0,0.801,0.623,0,-7.861,1,0.0982,0.107,0.00393,0.0853,0.801,104.982,4,20
42,110593,0.0,0.87,0.351,9,-10.767,1,0.106,0.466,2.14e-06,0.0674,0.968,139.993,4,13
24,288190,0.0,0.496,0.937,0,-3.6539730722938497,1,0.0467,3.33e-05,0.158,0.112,0.265,102.106,4,47
7,352747,0.0,0.0617,0.464,11,-10.778403102666495,0,0.108,0.779,0.973,0.371,0.0373,67.281,3,55
56,262493,0.0,0.711,0.827,11,-10.809,1,0.0331,0.497,0.000254,0.0822,0.964,133.157,4,98
58,122893,0.0,0.697,0.55,2,-11.496,1,0.179,0.856,3.44e-05,0.0907,0.844,84.802,4,87
35,289692,0.0,0.454,0.573,7,-8.894213023505928,1,0.0304,0.201,0.000207,0.0734,0.539,206.101,4,59
16,290186,0.0,0.483,0.971,1,-3.185753571878342,1,0.19,0.0162,0.127,0.34,0.464,184.938,4,57
0,248768,0.0,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,85
21,752200,0.0,0.342,0.707,0,-7.844,1,0.043,0.188,0.369,0.149,0.0552,76.924,4,72
4,217361,0.0,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753,101.988,4,84
59,193080,0.0,0.527,0.695,9,-4.99,1,0.0346,0.0331,3.78e-05,0.31,0.271,142.922,4,68
